dataset_label,item_id,importance_rank,difficulty_label,curriculum_scope,domain,unit,subunit,item,reading,aliases,prerequisite_ids,time_sensitivity,reference_date,legal_basis,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000336,336,Deck 1・骨格,両方,複合,現代社会の課題,労働・社会保障・消費者・環境,消費者契約法,しょうひしゃけいやくほう,なし,PE-000335,law_as_of_date,2026-08-22,消費者契約法,PE-000336-C01,identify,不当な勧誘による契約の取消しや不当な契約条項の無効などを定める法律。,2026年8月22日時点で、次の説明に当てはまる用語は何か。不当な勧誘による契約の取消しや不当な契約条項の無効などを定める法律。,消費者契約法,消費者契約法,不当な勧誘による契約の取消しや不当な契約条項の無効などを定める法律。,なし,なし,なし,なし,なし,消費者庁「消費者契約法」,https://www.caa.go.jp/policies/policy/consumer_system/consumer_contract_act/,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000337,337,Deck 1・骨格,両方,複合,現代社会の課題,労働・社会保障・消費者・環境,製造物責任法,せいぞうぶつせきにんほう,なし,PE-000335,law_as_of_date,2026-08-22,製造物責任法,PE-000337-C01,identify,製品の欠陥で生命・身体・財産に損害が生じた場合の製造業者等の賠償責任を定める法律。,2026年8月22日時点で、次の説明に当てはまる用語は何か。製品の欠陥で生命・身体・財産に損害が生じた場合の製造業者等の賠償責任を定める法律。,製造物責任法,製造物責任法,製品の欠陥で生命・身体・財産に損害が生じた場合の製造業者等の賠償責任を定める法律。,なし,なし,なし,なし,なし,e-Gov法令検索「製造物責任法」,https://elaws.e-gov.go.jp/document?lawid=406AC0000000085,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000338,338,Deck 1・骨格,両方,複合,現代社会の課題,労働・社会保障・消費者・環境,クーリング・オフ,くーりんぐおふ,なし,PE-000335,law_as_of_date,2026-08-22,特定商取引に関する法律,PE-000338-C01,identify,訪問販売など特定の取引で、一定期間内なら理由を問わず申込み撤回・契約解除ができる制度。,2026年8月22日時点で、次の説明に当てはまる用語は何か。訪問販売など特定の取引で、一定期間内なら理由を問わず申込み撤回・契約解除ができる制度。,クーリング・オフ,クーリング・オフ,訪問販売など特定の取引で、一定期間内なら理由を問わず申込み撤回・契約解除ができる制度。,なし,なし,なし,なし,なし,消費者庁「特定商取引法とは」,https://www.no-trouble.caa.go.jp/what/,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000339,339,Deck 1・骨格,両方,複合,現代社会の課題,労働・社会保障・消費者・環境,環境基本法,かんきょうきほんほう,なし,なし,law_as_of_date,2026-08-22,環境基本法,PE-000339-C01,identify,環境保全の基本理念と、国・地方公共団体・事業者・国民の責務などを定める基本法。,2026年8月22日時点で、次の説明に当てはまる用語は何か。環境保全の基本理念と、国・地方公共団体・事業者・国民の責務などを定める基本法。,環境基本法,環境基本法,環境保全の基本理念と、国・地方公共団体・事業者・国民の責務などを定める基本法。,なし,なし,なし,なし,なし,環境省「環境基本法・環境基本計画」,https://www.env.go.jp/policy/kihon_keikaku/introduction01.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000340,340,Deck 1・骨格,両方,複合,現代社会の課題,労働・社会保障・消費者・環境,外部不経済の内部化,がいぶふけいざいのないぶか,なし,PE-000224,stable,該当なし,なし,PE-000340-C01,identify,課税・規制・排出量取引などで、第三者へ押し付けられた社会的費用を意思決定へ反映させること。,次の説明に当てはまる用語は何か。課税・規制・排出量取引などで、第三者へ押し付けられた社会的費用を意思決定へ反映させること。,外部不経済の内部化,外部不経済の内部化,課税・規制・排出量取引などで、第三者へ押し付けられた社会的費用を意思決定へ反映させること。,なし,なし,なし,なし,なし,環境省「環境基本法・環境基本計画」,https://www.env.go.jp/policy/kihon_keikaku/introduction01.html,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000341,341,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,主権国家,しゅけんこっか,なし,なし,stable,該当なし,なし,PE-000341-C01,identify,領域内で最高の統治権を持ち、対外的に独立している国家。,次の説明に当てはまる用語は何か。領域内で最高の統治権を持ち、対外的に独立している国家。,主権国家,主権国家,領域内で最高の統治権を持ち、対外的に独立している国家。,なし,なし,なし,なし,なし,国際連合「Main Bodies」,https://www.un.org/en/about-us/main-bodies,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000342,342,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,国際社会,こくさいしゃかい,なし,なし,stable,該当なし,なし,PE-000342-C01,identify,主権国家を中心に、国際機関・企業・市民団体なども関わる社会。,次の説明に当てはまる用語は何か。主権国家を中心に、国際機関・企業・市民団体なども関わる社会。,国際社会,国際社会,主権国家を中心に、国際機関・企業・市民団体なども関わる社会。,なし,なし,なし,なし,なし,国際連合「Main Bodies」,https://www.un.org/en/about-us/main-bodies,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000343,343,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,国際法,こくさいほう,なし,PE-000341,stable,該当なし,なし,PE-000343-C01,identify,国家間や国際機関などの関係を規律する法規範。,次の説明に当てはまる用語は何か。国家間や国際機関などの関係を規律する法規範。,国際法,国際法,国家間や国際機関などの関係を規律する法規範。,なし,なし,なし,なし,なし,国際連合「国連憲章」,https://www.un.org/en/about-us/un-charter/full-text,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000344,344,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,条約,じょうやく,なし,PE-000343,stable,該当なし,なし,PE-000344-C01,identify,国家や国際機関が文書で結び、国際法上の権利・義務を定める合意。,次の説明に当てはまる用語は何か。国家や国際機関が文書で結び、国際法上の権利・義務を定める合意。,条約,条約,国家や国際機関が文書で結び、国際法上の権利・義務を定める合意。,なし,なし,なし,なし,なし,国際連合「国連憲章」,https://www.un.org/en/about-us/un-charter/full-text,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000345,345,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,慣習国際法,かんしゅうこくさいほう,なし,PE-000343,stable,該当なし,なし,PE-000345-C01,identify,国家の一般的な実行と、それを法的義務と認める意識から成立する国際法。,次の説明に当てはまる用語は何か。国家の一般的な実行と、それを法的義務と認める意識から成立する国際法。,慣習国際法,慣習国際法,国家の一般的な実行と、それを法的義務と認める意識から成立する国際法。,なし,なし,なし,なし,なし,国際連合「国連憲章」,https://www.un.org/en/about-us/un-charter/full-text,慣習=かんしゅう
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000346,346,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,国際連合,こくさいれんごう,なし,なし,stable,該当なし,なし,PE-000346-C01,identify,国際平和と安全の維持、友好関係、人権・開発などを目的に1945年に設立された国際機関。,次の説明に当てはまる用語は何か。国際平和と安全の維持、友好関係、人権・開発などを目的に1945年に設立された国際機関。,国際連合,国際連合,国際平和と安全の維持、友好関係、人権・開発などを目的に1945年に設立された国際機関。,なし,なし,なし,なし,なし,国際連合「Main Bodies」,https://www.un.org/en/about-us/main-bodies,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000347,347,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,国連憲章,こくれんけんしょう,なし,PE-000346,stable,該当なし,国際連合憲章,PE-000347-C01,identify,国際連合の目的・原則・機構・加盟国の義務を定める基本文書。,次の説明に当てはまる用語は何か。国際連合の目的・原則・機構・加盟国の義務を定める基本文書。,国連憲章,国連憲章,国際連合の目的・原則・機構・加盟国の義務を定める基本文書。,なし,なし,なし,なし,なし,国際連合「国連憲章」,https://www.un.org/en/about-us/un-charter/full-text,なし
政治・経済 Deck 1 公共・政治・経済の骨格,PE-000348,348,Deck 1・骨格,政治・経済,国際政治,国際政治,国際法・国際連合・安全保障,国連総会,こくれんそうかい,なし,PE-000346,stable,該当なし,国際連合憲章第4章,PE-000348-C01,identify,すべての国連加盟国で構成され、各国一票で広範な問題を討議する主要機関。,次の説明に当てはまる用語は何か。すべての国連加盟国で構成され、各国一票で広範な問題を討議する主要機関。,国連総会,国連総会,すべての国連加盟国で構成され、各国一票で広範な問題を討議する主要機関。,なし,なし,なし,なし,なし,国際連合「Main Bodies」,https://www.un.org/en/about-us/main-bodies,なし
